timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522508455.454787,0.134942,-0.055797,0.041284,-0.049990,-0.099826,0.037678,0.134323,0.055768,-0.989367,-0.029388,0.010317,0.023196
1522508455.474654,0.134188,-0.056253,0.042199,0.046741,-0.038965,0.057947,0.133574,0.056223,-0.989443,-0.025710,0.001684,0.050676
1522508455.494521,0.134088,-0.054575,0.043183,0.059497,0.008244,0.053407,0.133487,0.054548,-0.989548,-0.012882,-0.004057,0.040711
1522508455.514388,0.133781,-0.052772,0.043846,0.064944,0.023246,0.039390,0.133196,0.052747,-0.989685,0.002027,0.007754,0.008331
1522508455.534255,0.132841,-0.050970,0.044100,0.152620,0.005797,0.031256,0.132279,0.050948,-0.989902,0.003951,0.020143,-0.021725
1522508455.554122,0.131735,-0.047612,0.044159,0.231494,-0.003128,0.035795,0.131205,0.047594,-0.990212,-0.002116,0.011762,-0.032752
1522508455.573989,0.130986,-0.043618,0.044425,0.200144,-0.022642,0.049450,0.130487,0.043605,-0.990491,0.003912,-0.020884,-0.037753
1522508455.593825,0.130709,-0.041457,0.045121,0.101795,-0.033126,0.059822,0.130225,0.041445,-0.990618,0.010323,-0.040178,-0.031172
1522508455.613692,0.130232,-0.041904,0.046447,0.005561,-0.046773,0.076710,0.129750,0.041891,-0.990661,0.008693,-0.038123,-0.020416
1522508455.633559,0.129282,-0.043074,0.047987,-0.027950,-0.045994,0.078328,0.128803,0.043060,-0.990735,0.005596,-0.016281,-0.006244
1522508455.653426,0.128549,-0.042756,0.049490,-0.008499,-0.031935,0.069901,0.128078,0.042742,-0.990843,-0.004070,0.002210,0.010313
1522508455.673293,0.128461,-0.040958,0.050691,0.031452,-0.006984,0.057406,0.128000,0.040947,-0.990929,-0.008493,0.013344,0.021065
1522508455.693160,0.128827,-0.038121,0.051591,0.078980,0.006267,0.050508,0.128377,0.038112,-0.990993,-0.007040,0.009846,0.026057
1522508455.713027,0.129532,-0.035608,0.052331,0.087518,0.029889,0.048270,0.129088,0.035601,-0.990994,-0.012176,0.003614,0.028439
1522508455.732894,0.130204,-0.034236,0.053065,0.063724,0.037173,0.046758,0.129761,0.034230,-0.990954,-0.010788,-0.002873,0.019641
1522508455.752761,0.130786,-0.033947,0.053735,0.037858,0.042271,0.036641,0.130338,0.033941,-0.990888,-0.015623,0.002284,0.013639
1522508455.772628,0.131502,-0.033670,0.054237,0.044394,0.044453,0.029206,0.131049,0.033664,-0.990804,-0.019187,0.016232,0.012533
1522508455.792495,0.132145,-0.032664,0.054530,0.070379,0.047872,0.020987,0.131691,0.032658,-0.990753,-0.020805,0.007961,0.011489
1522508455.812362,0.132973,-0.031425,0.054858,0.047587,0.059456,0.025889,0.132516,0.031420,-0.990683,-0.026193,-0.007799,0.020636
1522508455.832229,0.134104,-0.031161,0.055460,-0.007710,0.080407,0.035569,0.133637,0.031156,-0.990540,-0.024125,-0.017743,0.031297
1522508455.852096,0.135277,-0.031959,0.056198,-0.028218,0.082363,0.032013,0.134796,0.031954,-0.990358,-0.014984,0.000410,0.026872
1522508455.871963,0.136367,-0.032184,0.056695,0.017286,0.075243,0.022049,0.135874,0.032178,-0.990203,-0.005213,0.014254,0.018569
1522508455.891836,0.137089,-0.031292,0.056830,0.051991,0.069094,0.010833,0.136593,0.031287,-0.990133,-0.005200,0.018960,0.003362
1522508455.911702,0.137729,-0.029808,0.056866,0.047710,0.061562,0.010837,0.137233,0.029804,-0.990090,-0.004314,-0.001545,-0.004951
1522508455.931569,0.138318,-0.029334,0.057054,0.002384,0.046178,0.014566,0.137818,0.029330,-0.990023,0.001967,-0.020175,-0.013700
1522508455.951436,0.139003,-0.030204,0.057537,-0.044146,0.039376,0.026792,0.138493,0.030200,-0.989903,0.002621,-0.035143,-0.007930
1522508455.971303,0.139393,-0.032049,0.058215,-0.078634,0.024081,0.026397,0.138870,0.032043,-0.989792,0.005127,-0.029205,-0.005081
