timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522507947.924069,0.431134,-0.339372,0.132475,0.003838,0.015169,-0.012966,0.394066,0.332895,-0.856676,-0.019051,0.000357,0.003862
1522507947.943936,0.429513,-0.338174,0.131761,0.026528,-0.011356,0.002673,0.392842,0.331765,-0.857675,-0.006566,0.002860,-0.001807
1522507947.963803,0.427595,-0.337192,0.131233,0.022240,-0.035994,0.013574,0.391331,0.330838,-0.858723,-0.001073,-0.006025,-0.008510
1522507947.983670,0.425647,-0.336598,0.130909,0.043816,-0.047547,0.023691,0.389739,0.330278,-0.859662,-0.000442,-0.001558,-0.007586
1522507948.003537,0.423967,-0.336131,0.130882,0.023295,-0.049868,0.024466,0.388358,0.329837,-0.860457,-0.008414,-0.016650,-0.001055
1522507948.023404,0.422939,-0.336079,0.131190,0.004976,-0.054325,0.022069,0.387480,0.329788,-0.860871,-0.008498,-0.014648,-0.000656
1522507948.043271,0.421962,-0.335910,0.131603,-0.009013,-0.055534,0.016492,0.386662,0.329629,-0.861300,-0.011509,-0.017418,-0.003706
1522507948.063138,0.420998,-0.335647,0.131902,-0.000345,-0.051191,0.011214,0.385867,0.329380,-0.861752,-0.014132,-0.004947,0.000103
1522507948.083005,0.419922,-0.334922,0.131831,0.016991,-0.043561,0.000681,0.385036,0.328695,-0.862384,-0.013363,0.001139,0.006107
1522507948.102872,0.418840,-0.333900,0.131423,0.041865,-0.035871,-0.006525,0.384239,0.327730,-0.863107,-0.015907,-0.002779,0.002389
1522507948.122739,0.417615,-0.332123,0.129987,0.131836,-0.016987,-0.051475,0.383417,0.326051,-0.864108,-0.013224,0.028701,0.014147
1522507948.142606,0.416612,-0.328917,0.127951,0.180137,0.011324,-0.032730,0.382972,0.323019,-0.865443,-0.028174,-0.002920,0.000605
1522507948.162473,0.415779,-0.326690,0.125436,0.159722,0.012180,-0.045944,0.382540,0.320910,-0.866418,-0.013049,-0.003344,-0.007468
1522507948.182339,0.414927,-0.324486,0.122706,0.165302,0.021802,-0.071720,0.382086,0.318822,-0.867388,-0.012656,-0.012471,-0.005033
1522507948.202206,0.414329,-0.323073,0.119432,0.186025,0.039030,-0.103780,0.381748,0.317482,-0.868029,-0.012867,-0.005256,0.000490
1522507948.222043,0.413428,-0.321961,0.115249,0.192718,0.051855,-0.134942,0.381107,0.316427,-0.868695,-0.007801,-0.002279,-0.001712
1522507948.241910,0.412677,-0.319789,0.110709,0.174554,0.053775,-0.158871,0.380729,0.314367,-0.869608,-0.008384,-0.019262,-0.005697
1522507948.261777,0.412072,-0.318100,0.106051,0.141223,0.058782,-0.179842,0.380416,0.312763,-0.870324,-0.009474,-0.023532,-0.008415
1522507948.281644,0.411543,-0.317450,0.101492,0.100175,0.060555,-0.181574,0.380036,0.312145,-0.870711,-0.010530,-0.033168,-0.011460
1522507948.301511,0.411251,-0.317681,0.097496,0.048251,0.050497,-0.168328,0.379753,0.312364,-0.870756,-0.012184,-0.034349,-0.011446
1522507948.321378,0.411014,-0.318066,0.094213,0.022150,0.046033,-0.146146,0.379499,0.312730,-0.870736,-0.011472,-0.024461,-0.008049
1522507948.341245,0.410804,-0.317932,0.091443,0.035932,0.046234,-0.116932,0.379332,0.312603,-0.870854,-0.008056,-0.009655,0.003834
1522507948.361111,0.410606,-0.315951,0.088260,0.181565,0.063622,-0.103003,0.379407,0.310721,-0.871495,-0.007077,0.039560,0.008381
